id,vacancy_id,status,date,total_employee_count,start_time,end_time,luvr,notify_send_time
256,61,6,2025-10-02,6,"09:00:00",,,
223,37,5,2025-08-31,9,"08:00:00",,shift/luvr/2v9As8zYzt5ZAj3fnP1LujZILixAq2OLrQuoXTcR.jpg,
206,36,5,2025-08-31,3,"08:00:00",,shift/luvr/IJHplv9rAu29VIHV2ADK2eJzHXtpLUkM9HNiY0YU.jpg,
134,26,5,2025-08-28,1,"09:00:00",,shift/luvr/CsZrydDmWznHlzdK454EGNqckq2GgBQmg16hSh4J.png,
60,17,5,2025-08-28,1,"08:00:00",,shift/luvr/74tAoytS7LGZojwY15QYFdRy6vqyaSK5SkhXBBGS.jpg,
186,35,5,2025-08-28,2,"08:00:00",,shift/luvr/8jh3hkNebXLEu679Z508uPiMAvKQkwIGhVGdqT6c.jpg,
257,61,6,2025-10-03,6,"09:00:00",,,
258,61,6,2025-10-04,6,"09:00:00",,,
259,61,6,2025-10-05,6,"09:00:00",,,
237,51,5,2025-08-31,1,"08:00:00",,shift/luvr/YDvza5voJgQ0qSskNjLN10PkYK4lDCjd6ZFxIyzw.jpg,
240,54,5,2025-09-30,1,"08:00:00",,shift/luvr/WLb9R2AR3AzWmBj5PwwSuf4p7WStFXsXbQFvKEPs.jpg,
260,61,6,2025-10-06,6,"09:00:00",,,
242,55,5,2025-09-30,5,"08:00:00",,shift/luvr/QwgKnlF9zNTg4Cv1Z4oCN3jKbQ3FTpWT0pZsAwAG.png,
241,55,5,2025-09-29,5,"08:00:00",,shift/luvr/2Gyb46DNrTDZlElNQfxQG2AnnRbyQ3ELf9gEXN9Q.png,
261,61,6,2025-10-07,6,"09:00:00",,,
262,61,6,2025-10-08,6,"09:00:00",,,
243,55,5,2025-10-01,5,"08:00:00",,shift/luvr/ogmdyB6uhNXMz5IHYrYcKI5qPoIE1jCwR287GMkH.jpg,
244,55,5,2025-10-02,5,"08:00:00",,shift/luvr/ZzawnfXWBeBccNLYAlPtC3SuRlMq6kzGNNPt2Xk1.jpg,
263,61,6,2025-10-09,6,"09:00:00",,,
264,61,6,2025-10-10,6,"09:00:00",,,
265,61,6,2025-10-11,6,"09:00:00",,,
266,61,6,2025-10-12,6,"09:00:00",,,
267,61,6,2025-10-13,6,"09:00:00",,,
268,61,6,2025-10-14,6,"09:00:00",,,
269,61,6,2025-10-15,6,"09:00:00",,,
270,61,6,2025-10-16,6,"09:00:00",,,
245,56,5,2025-09-30,5,"08:00:00",,shift/luvr/KFpFfWiKKCqoytadnIvFKjy8hGpSdFadXRfS6EsL.jpg,
271,61,6,2025-10-17,6,"09:00:00",,,
205,36,6,2025-08-30,3,"08:00:00",,,
248,57,5,2025-10-04,4,"08:00:00",,shift/luvr/p7St0cyz5GhKTjiIY9McO76pV6n5Jz8ihYEc429p.jpg,
247,57,5,2025-10-03,4,"08:00:00",,shift/luvr/oEzw5dl5DCtFdNlyMNUkXYtai9ddlDxHNaglYc8a.png,
253,60,5,2025-10-03,2,"08:00:00",,shift/luvr/WmpNVHiIz95DtX4bPQCBoKj3HfyaN1FnCaKbzK5w.png,
252,60,5,2025-10-02,2,"08:00:00",,shift/luvr/FARDY2xbV3eMS6Q8OV2mLL4NHSkh4V9KiGdlQ78h.png,
251,59,5,2025-10-02,2,"08:00:00",,shift/luvr/InEykxJDKjLfiSWNFZ9LBzmW3gfURpiBo9On4t0X.png,
249,57,5,2025-10-05,4,"08:00:00",,shift/luvr/LlWD4QlPPWtiblyIX8c1sDM06t43GGdEdumflJ3x.png,
239,53,6,2025-09-27,1,10:10:00,,shift/luvr/egTm5aLqTS6QbdxDCqvqPTRkfThprmLaUG4AVkTE.png,
254,60,5,2025-10-04,2,"08:00:00",,shift/luvr/rRzvlmir4kdhVC0icTf3H3eomDmFNVsX9lOaKbM2.png,
250,58,5,2025-10-13,1,"08:00:00",,shift/luvr/8so1LuraRwAzrKsu7ZH1LWZfG3u83rA7BSngJ2Nf.png,
18416,2340,6,2026-01-05,3,"08:00:00",,,
43610,7729,5,2026-04-02,1,"08:00:00",,shift/luvr/EMKlpUmf1mlvUstduwMroPuINivuHGGVUcVqgM3u.jpg,
2928,424,5,2025-10-30,5,"08:00:00",,shift/luvr/S5ZN12EN930j2vvX76QD9UlBJPRIkFloQPCJFqXw.jpg,
1527,132,5,2025-10-30,1,"08:00:00",,shift/luvr/32oljblK5Qbyl5tUmptO54howrqu6Ur5CbRcWxOX.jpg,
1605,136,5,2025-10-15,1,"09:00:00",,shift/luvr/dLMytHJsXUL4jC35FlBwKfKZ3tdVFeLOJzcD8vQI.jpg,
1615,136,5,2025-10-31,1,"09:00:00",,shift/luvr/AlschgyuTkhfPkJAlaUO3kbnFWrLjVOhv9Vn8XIw.jpg,
1516,132,6,2025-10-15,1,"08:00:00",,,
1521,132,6,2025-10-22,1,"08:00:00",,,
1523,132,6,2025-10-24,1,"08:00:00",,,
1524,132,6,2025-10-25,1,"08:00:00",,,
1529,132,6,2025-10-28,1,"08:00:00",,,
1528,132,6,2025-10-29,1,"08:00:00",,,
1603,136,5,2025-10-17,1,"09:00:00",,shift/luvr/idn6Xdp740Z79Ikgx2TFXcMPDn0akyugTidFGVcJ.jpg,
1600,136,5,2025-10-12,1,"09:00:00",,shift/luvr/DxHMrKb0l6BV7BMy8qvAI56tXhnVZhRsgR7Tkw4F.jpg,
1643,139,5,2025-10-11,1,"09:00:00",,shift/luvr/lDRsB3gYV8x4gs15L87XFtybiv5oanIWYSTcXJM3.jpg,
1607,136,5,2025-10-13,1,"09:00:00",,shift/luvr/oMEvXMXnSj9s6S4xV7DjEZVVvwJ8Rjq3K1dnHoqX.jpg,
1518,132,5,2025-10-13,1,"08:00:00",,shift/luvr/UUiuDsqx0vsqrio0QcMcixrwxwReKhOD9nVfoDcz.jpg,
1617,136,5,2025-10-29,1,"09:00:00",,shift/luvr/4SABeJWlzxbhiaPJjl4Ch1hPmVY9VmoJbumAevKt.jpg,
1601,136,5,2025-10-19,1,"09:00:00",,shift/luvr/senuRBIzE5izhHuRyTcsyLHbYjRzfnHclECH5DeX.jpg,
1520,132,5,2025-10-21,1,"08:00:00",,shift/luvr/hnR0cgBEVTRvTUI5g5k4ep2EokTGoH8YZknJT6TY.jpg,
1514,132,5,2025-10-17,1,"08:00:00",,shift/luvr/T5evnXPWzSYxJdcOKu7sKLPUuVme7vUVJxilrjcB.jpg,
1609,136,5,2025-10-21,1,"09:00:00",,shift/luvr/fb8C5PePAiVB0mAybUcaX9ruXR4soaR4LKo0tnVB.jpg,
1644,139,5,2025-10-20,1,"09:00:00",,shift/luvr/QO7wFAKpmrO0zPHvaxyzh30FPAGor5GWa3nqO3iZ.jpg,
1614,136,5,2025-10-26,1,"09:00:00",,shift/luvr/E0RYJSefTr5ZItRgT4U9lQZoPM0oSI85VnzxhcJE.jpg,
1612,136,5,2025-10-24,1,"09:00:00",,shift/luvr/FoIePWKHCkrJbMkRuHWCGLdZtbScUlQsE6dhwuf2.jpg,
1525,132,5,2025-10-26,1,"08:00:00",,shift/luvr/3fZT5NlMUpgOhXIeXtRN4hHXpUwSykKRLfnHAEtG.jpg,
272,61,6,2025-10-18,6,"09:00:00",,,
273,61,6,2025-10-19,6,"09:00:00",,,
274,61,6,2025-10-20,6,"09:00:00",,,
275,61,6,2025-10-21,6,"09:00:00",,,
276,61,6,2025-10-22,6,"09:00:00",,,
277,61,6,2025-10-23,6,"09:00:00",,,
278,61,6,2025-10-24,6,"09:00:00",,,
279,61,6,2025-10-25,6,"09:00:00",,,
280,61,6,2025-10-26,6,"09:00:00",,,
281,61,6,2025-10-27,6,"09:00:00",,,
282,61,6,2025-10-28,6,"09:00:00",,,
283,61,6,2025-10-29,6,"09:00:00",,,
284,61,6,2025-10-30,6,"09:00:00",,,
285,61,6,2025-10-31,6,"09:00:00",,,
286,61,6,2025-10-01,6,"09:00:00",,,
287,61,6,2025-10-02,6,"09:00:00",,,
288,61,6,2025-10-03,6,"09:00:00",,,
289,61,6,2025-10-04,6,"09:00:00",,,
290,61,6,2025-10-05,6,"09:00:00",,,
291,61,6,2025-10-06,6,"09:00:00",,,
292,61,6,2025-10-07,6,"09:00:00",,,
293,61,6,2025-10-08,6,"09:00:00",,,
294,61,6,2025-10-09,6,"09:00:00",,,
295,61,6,2025-10-10,6,"09:00:00",,,
296,61,6,2025-10-11,6,"09:00:00",,,
297,61,6,2025-10-12,6,"09:00:00",,,
298,61,6,2025-10-13,6,"09:00:00",,,
299,61,6,2025-10-14,6,"09:00:00",,,
300,61,6,2025-10-15,6,"09:00:00",,,
301,61,6,2025-10-16,6,"09:00:00",,,
302,61,6,2025-10-17,6,"09:00:00",,,
303,61,6,2025-10-18,6,"09:00:00",,,
304,61,6,2025-10-19,6,"09:00:00",,,
305,61,6,2025-10-20,6,"09:00:00",,,
306,61,6,2025-10-21,6,"09:00:00",,,
307,61,6,2025-10-22,6,"09:00:00",,,
308,61,6,2025-10-23,6,"09:00:00",,,
309,61,6,2025-10-24,6,"09:00:00",,,
310,61,6,2025-10-25,6,"09:00:00",,,
311,61,6,2025-10-26,6,"09:00:00",,,
312,61,6,2025-10-27,6,"09:00:00",,,
313,61,6,2025-10-28,6,"09:00:00",,,
314,61,6,2025-10-29,6,"09:00:00",,,
315,61,6,2025-10-30,6,"09:00:00",,,
316,61,6,2025-10-31,6,"09:00:00",,,
1532,133,5,2025-10-10,1,"09:00:00",,shift/luvr/pLvJO6PUwwjndtOekZJXFPKzWOxcsAyvsKNCTTnf.jpg,
367,66,5,2025-10-30,1,"08:00:00",,shift/luvr/oE5AJXVsID8tVBa00ui7EwmXRxxWLrC2ghqYZoNc.jpg,
328,64,6,2025-10-17,1,"09:00:00",,,
2929,424,5,2025-10-31,5,"08:00:00",,shift/luvr/eS2okLwVhR25QbSpTQWarHmvLLqkxu7qZaGLx1xb.jpg,
379,67,5,2025-10-12,10,"08:00:00",,shift/luvr/3zLhcjVPIde3vR7w80vR1Kt9Wy4k4Wfv9lfzcTbg.jpg,
327,64,5,2025-10-15,1,"09:00:00",,shift/luvr/SCDGUkiyafOZa8JiRm3G3R3TPj23CVUkExZBfQ4n.jpg,
329,64,6,2025-10-18,1,"09:00:00",,,
358,66,5,2025-10-14,1,"08:00:00",,shift/luvr/I09LkVGYkXQCIV8NSBJQpQmZ9pOCqj976sWxwwZH.jpg,
331,64,6,2025-10-22,1,"09:00:00",,,
332,64,6,2025-10-25,1,"09:00:00",,,
333,64,6,2025-10-26,1,"09:00:00",,,
334,64,6,2025-10-29,1,"09:00:00",,,
341,65,6,2025-10-11,1,"09:00:00",,,
321,64,5,2025-10-02,1,"09:00:00",,shift/luvr/y3x2stqZnB6dmqDT3IMyV0azth3L9TszQwWawuOz.jpg,
377,67,5,2025-10-10,10,"08:00:00",,shift/luvr/HD5MjVbPtWBf6mAOTfSOlhVRkhxfxOhYrF65zpRm.jpg,
380,67,5,2025-10-19,10,"08:00:00",,shift/luvr/sb4AmofK2PTTnecJYDLEDDy13xlPrlEbqIGulKEZ.jpg,
382,67,5,2025-10-14,10,"08:00:00",,shift/luvr/QHDjPxJmUY6kczh0QUQ1sXe9BbNqj6u9EqcxvjN7.jpg,
383,67,5,2025-10-15,10,"08:00:00",,shift/luvr/FEdstv4Jk6aJItkbVlwXJ85yixQCmoe2rMBsNxoE.jpg,
385,67,5,2025-10-17,10,"08:00:00",,shift/luvr/TZbmxrf5eWUKvjo7foyKQS7A8JIVSJFvJVzCa5hN.jpg,
344,65,5,2025-10-18,1,"09:00:00",,shift/luvr/Y3uUe8cO0VTtY4XLpvF7sHNcYvWZyXL1vMVsy23q.jpg,
361,66,5,2025-10-18,1,"08:00:00",,shift/luvr/HWQtZKNWTLyq9fYgaDCoSUEOyuiK24CeHHU4Ra8y.jpg,
335,64,6,2025-10-30,1,"09:00:00",,,
319,63,6,2025-10-31,2,"08:00:00",,,
343,65,6,2025-10-15,1,"09:00:00",,,
345,65,6,2025-10-19,1,"09:00:00",,,
369,67,5,2025-10-02,10,"08:00:00",,shift/luvr/epPGuORTe8xODyFVsAbcLuU9569ad1xMeFxjqDis.jpg,
371,67,5,2025-10-04,10,"08:00:00",,shift/luvr/REIec9rG429gwialtdAd1xoBefPO8fBjWSfTH358.jpg,
338,65,5,2025-10-05,1,"09:00:00",,shift/luvr/PruPiUkp7fTOCI8HAQp6aGDT1GJoCyKKf2nxxsFJ.jpg,
336,65,5,2025-10-02,1,"09:00:00",,shift/luvr/z7xio48rrlghA292Z4tddvhTI5rUFNEqkqzf7jQ3.jpg,
318,63,6,2025-10-01,2,"08:00:00",,,
353,66,5,2025-10-02,1,"08:00:00",,shift/luvr/4lTuUiBYmw2mEdMdfEAaTPE7o4NuUw93FtTQKaHv.jpg,
339,65,5,2025-10-07,1,"09:00:00",,shift/luvr/9W1R44GV13WX1GlGg0Sa6bn932qfFNZaOkpbjSyn.jpg,
374,67,5,2025-10-07,10,"08:00:00",,shift/luvr/eOj90rNW0U5F0YVEk7LqcdksdFasN48B3uoTJtMC.jpg,
340,65,5,2025-10-06,1,"09:00:00",,shift/luvr/84ou2myu7KT8naE3t9B4LWh9gswLFcE4sav7rymX.jpg,
364,66,5,2025-10-26,1,"08:00:00",,shift/luvr/m8R0fAYAlBmWOxPlHP74p1uISyPFw4Ww3ynfKYNE.jpg,
323,64,5,2025-10-06,1,"09:00:00",,shift/luvr/ZJmfzUby66CEpE3h6d3p9jpVyVUQABn6tuneaKXF.jpg,
360,66,5,2025-10-21,1,"08:00:00",,shift/luvr/6UAZ6c8jJTgUvekK0EkVkZhiA0CvmR2G8jrFXab5.jpg,
330,64,5,2025-10-22,1,"09:00:00",,shift/luvr/Ljy86a44se3GMN6sXW55vdWv74k5DnuEBj77RSRD.jpg,
346,65,6,2025-10-22,1,"09:00:00",,,
347,65,5,2025-10-23,1,"09:00:00",,shift/luvr/fAWsfVKULPmeX8lyz2U5G8bfIqIKR6krl3Rmmv71.jpg,
348,65,6,2025-10-26,1,"09:00:00",,,
351,65,6,2025-10-31,1,"09:00:00",,,
30189,3808,6,2026-02-03,5,"08:00:00",,,
18418,2340,6,2026-01-07,3,"08:00:00",,,
394,67,5,2025-10-31,10,"08:00:00",,shift/luvr/lvCiX6Ss1yIMnhyA9s9b7WRKIF2QPkMKlMk2XOXE.jpg,
490,70,5,2025-10-30,1,10:00:00,,shift/luvr/H33IDhfKM7k7pny42YJ2qcBT5lLip3lodkVjxfpj.png,
522,72,6,2025-10-10,1,12:00:00,,,
523,72,6,2025-10-11,1,12:00:00,,,
4304,542,5,2025-11-04,4,"08:00:00",,shift/luvr/ZsjC7XRcNDEVHWLmzJGLuMHowcRvoi9eQjhPvJjq.jpg,
488,70,5,2025-10-28,1,10:00:00,,shift/luvr/T3MimMs6hYMDTRTdGidD1U8q7dOrDtlRpdaE5YEV.png,
423,68,6,2025-10-21,1,"08:00:00",,,
397,67,5,2025-10-28,10,"08:00:00",,shift/luvr/EedfBqhi9bdXSKfbIOffkvf4PA0aoTelHjKeruWU.jpg,
1534,133,6,2025-10-12,1,"09:00:00",,,
524,72,6,2025-10-12,1,12:00:00,,,
527,72,6,2025-10-17,1,12:00:00,,,
526,72,6,2025-10-18,1,12:00:00,,,
470,70,6,2025-10-10,1,10:00:00,,,
405,68,5,2025-10-11,1,"08:00:00",,shift/luvr/2cpT1z1cSAAZBQPWhV6MiNNBSmxo16Vzgn7ar2of.png,
472,70,5,2025-10-12,1,10:00:00,,shift/luvr/4w4AEOQweW7sZC22N9GyWDuvuAxf4W1BlJZwkdkY.png,
388,67,5,2025-10-21,10,"08:00:00",,shift/luvr/mdGPR2uUiguDtddIkLJMZUthbvZHiOwjj0qYW11y.jpg,
469,70,5,2025-10-09,1,10:00:00,,shift/luvr/MhHuK3rFfhMcCRfcoUCsMEcpwoE9CMFTxuFa1oIv.png,
401,68,5,2025-10-03,1,"08:00:00",,shift/luvr/gyN593I51zz83tPOL7WL2gd6PY9irtDdCli7yvqn.png,
473,70,5,2025-10-13,1,10:00:00,,shift/luvr/YceNByqogJKUQZvtkxpE06n9WGAgzfSTkugBW2eg.png,
475,70,5,2025-10-15,1,10:00:00,,shift/luvr/uIVXrYvdfRMQdAXUtuNZ3odOvy4sXuiyYjEl0qdT.png,
399,68,5,2025-10-01,1,"08:00:00",,shift/luvr/kof8fRcuxWwhvnP3xI5a2ao64Zc3pDitWO2XLgnD.png,
496,71,5,2025-10-17,6,"09:00:00",,shift/luvr/koY1pPtL4kCiqHYBFS4rzXzy3nAbFDLxRlA33HcD.png,
411,68,6,2025-10-13,1,"08:00:00",,,
479,70,5,2025-10-19,1,10:00:00,,shift/luvr/tx9Z6AsWXnoWBCIpkObIvQjydRCbFICv7SAsm7S3.png,
477,70,5,2025-10-17,1,10:00:00,,shift/luvr/CjMl2jTNDdESgs5oqVmhHNOxn4FxIRvQdkzrkKDx.png,
403,68,5,2025-10-04,1,"08:00:00",,shift/luvr/Ix4KuqSza0XRfn9JrH2GczVssro02zKFYj5q8VyC.png,
410,68,5,2025-10-06,1,"08:00:00",,shift/luvr/7aKDf7Pxp6wQPsRVPd3JIupbBwDUmuBlYNXFZru7.png,
407,68,5,2025-10-09,1,"08:00:00",,shift/luvr/5V2ELZ4bjQP5uRWdzqsusmIpmEAc9myQKg41rAVZ.png,
413,68,5,2025-10-15,1,"08:00:00",,shift/luvr/xhGrehepAva4aS1VQmo6wcwCxRRHRFI4S0kfJNDi.png,
416,68,5,2025-10-18,1,"08:00:00",,shift/luvr/92cO1e8r9IsIsSAk4LhHyEshZ34mEGR82neXGEFE.png,
414,68,5,2025-10-16,1,"08:00:00",,shift/luvr/CA1r8B1kX1HsSX8riSbZdhGVvM5LLSbrnQjuLEEJ.jpg,
424,68,5,2025-10-20,1,"08:00:00",,shift/luvr/MWOAeLdeJWboXPOAY6akH9O1jaEc8uJpgGDLxhDo.jpg,
485,70,5,2025-10-21,1,10:00:00,,shift/luvr/UjPhwoTaPSXHUnIYLNX4XbS5Vzqu6zYazffbeYii.png,
507,71,5,2025-10-22,6,"09:00:00",,shift/luvr/YOiODArsjoLwuiAH8N2TQleMhMI3GQvkHhWvtq0D.png,
505,71,5,2025-10-20,6,"09:00:00",,shift/luvr/2RV3rpgTr3BDSqg31cMELOWtR62gSG2Fforfml0R.png,
422,68,5,2025-10-22,1,"08:00:00",,shift/luvr/xsftb4fBkspsHwOr3KH2qapaoF1PshgGEYCDNZpi.jpg,
481,70,5,2025-10-24,1,10:00:00,,shift/luvr/IAHIxQ9KoXiNRUULx8TwXQ4WQZCcGFGYlkZ3YAG2.png,
509,71,5,2025-10-24,6,"09:00:00",,shift/luvr/rUHQhe9ehJUDbDaT9Fgk55RtQbYJ4Kg7U1V8q9el.png,
391,67,5,2025-10-24,10,"08:00:00",,shift/luvr/RlOqMRmVtctOS6U3yB9ckJ0TtFmsK20N5bUk87ha.jpg,
420,68,5,2025-10-24,1,"08:00:00",,shift/luvr/MeXUBCx40Vbt2jo4RCnjZDKjKKRqhhuJSJ5DqHKS.jpg,
2234,219,5,2025-10-25,1,"09:00:00",,shift/luvr/UTOpi8eeCzgFbMZPteEZAyFPLovVvsIFjNCOct2e.jpg,
393,67,5,2025-10-26,10,"08:00:00",,shift/luvr/3XzMwQjC5vjsThclgGOPUcw7PlmeL4jOtE0dgy70.jpg,
2233,219,5,2025-10-26,1,"09:00:00",,shift/luvr/brTb3Bxmjhvw5lCebFMBYNi8KdC7ZsQFq9rVSMPy.jpg,
525,72,6,2025-10-19,1,12:00:00,,,
418,68,5,2025-10-26,1,"08:00:00",,shift/luvr/1G45K8bnei0DjTKpIunxiCMKq7qALe2bX0o4xDLd.jpg,
514,71,5,2025-10-29,6,"09:00:00",,shift/luvr/L9kie8sX9jWjH9ORrQj8lhksaG4UIK7sVVr7xkTY.png,
5272,645,6,2025-11-10,8,10:00:00,,,
511,71,5,2025-10-30,6,"09:00:00",,shift/luvr/6nMto3W63OS7gONyrDYypXy2ePA88FTvIP9w7GaO.png,
428,68,6,2025-10-30,1,"08:00:00",,,
426,68,5,2025-10-28,1,"08:00:00",,shift/luvr/BL5C3byhjPTuL1z0xQ9CfyVLWL8WEDa0Ccw5AhNa.jpg,
512,71,5,2025-10-27,6,"09:00:00",,shift/luvr/wxROsfgyk1ocgy7AzkfQyoYm8CpET3ugtrx0stis.png,
429,68,5,2025-10-31,1,"08:00:00",,shift/luvr/VHGE4cdZ9CnzOIPcn77CtlQdd2IeIjWADicdvpAs.jpg,
368,67,5,2025-10-01,10,"08:00:00",,shift/luvr/JWwbNYrkvV23LW0RybNz1S4U4kh6UD1WQO5eEBgJ.jpg,
492,71,5,2025-10-01,6,"09:00:00",,shift/luvr/snIvu8LVqvWXBy5e6UfFhG1dAXMDB0gIuP9EgHY8.png,
461,70,5,2025-10-01,1,10:00:00,,shift/luvr/CumlHkbXXPRdG9NHd0J1LeIZy7pIHxUQFebZLAqD.png,
320,64,5,2025-10-01,1,"09:00:00",,shift/luvr/jrawyc04jOGUG5dWLVvGDORISFTUanmusyLU2nse.jpg,
515,72,5,2025-10-01,1,12:00:00,,shift/luvr/GLgRdFbJeyuyDDltZhabta1szb0Mhik6vMObQsJC.png,
518,72,5,2025-10-04,1,12:00:00,,shift/luvr/FrPFK7CGOJToV2L49gazmmrY4m7r68fx2nFEwrlf.png,
402,68,6,2025-10-04,1,"08:00:00",,,
467,70,5,2025-10-07,1,10:00:00,,shift/luvr/Lv3T1v2YcMeIO9v7NEley4I6oySwIGvnuhBMHTUH.png,
493,71,5,2025-10-02,6,"09:00:00",,shift/luvr/JdN4oACZQrq57G6jmY0y15wHRX91xVtJLXAIWB6e.png,
464,70,5,2025-10-04,1,10:00:00,,shift/luvr/f9YxnPjFabYi3H3TPwDXzRgrYwdaeCh4Bdn3y7K1.png,
463,70,6,2025-10-03,1,10:00:00,,,
516,72,5,2025-10-02,1,12:00:00,,shift/luvr/PK84LsPd98ZP2PcD4vdv7oxtu2bKObtRNAp6ymN3.png,
502,71,5,2025-10-06,6,"09:00:00",,shift/luvr/4SQqhXsdHXkWaiDGZgq4GMoPL1E5Nx9Yp5HcNcN0.png,
521,72,5,2025-10-06,1,12:00:00,,shift/luvr/fzzewX2g74MW4fKlN22JPbxyYfp4zve6DUkOeZtc.png,
408,68,5,2025-10-08,1,"08:00:00",,shift/luvr/XlykAlftFMHbWnvI6YZhTECceX7zsZSftLdsTWtl.jpg,
499,71,5,2025-10-08,6,"09:00:00",,shift/luvr/U0F511RdmjMhXMde618lPj4l5mVew0dgn8c16FVI.png,
43629,7735,5,2026-04-02,1,"08:00:00",,shift/luvr/W0MwGcXuwbgeJfzmVWIiWj4LcAFo1uUzhd1HUBmU.jpg,
549,74,5,2025-10-11,4,"08:00:00",,shift/luvr/dtYDKEgZDjgvjjLcWGnBfzUhyv0p43k8bF2AmsT3.jpg,
553,74,5,2025-10-15,4,"08:00:00",,shift/luvr/OEqB4QtgXz0qStBEPxwWcFE3DEaiWkbnUrATXORq.jpg,
2236,219,5,2025-10-17,1,"09:00:00",,shift/luvr/KvSCeOl6CPYY0OWvUQX9rnpimOwk7Os9IEi666kR.jpg,
565,74,5,2025-10-27,4,"08:00:00",,shift/luvr/J64VMpLfFJuGuwSBEdQcOZwil0nKW28XSCUrQuN1.jpg,
2947,423,6,2025-10-29,1,"09:00:00",,,
730,83,5,2025-10-30,3,"08:00:00",,shift/luvr/xefBxjlD9qkWfawQgbGAvLMzRICl1XegZznJJzzg.jpg,
568,74,5,2025-10-30,4,"08:00:00",,shift/luvr/dojC3H8V6yYUrRF9dIxPoY4Skm1pJjGZoMclFy7d.jpg,
572,75,6,2025-10-03,1,"08:00:00",,,
573,75,6,2025-10-04,1,"08:00:00",,,
574,75,6,2025-10-05,1,"08:00:00",,,
575,75,6,2025-10-06,1,"08:00:00",,,
576,75,6,2025-10-07,1,"08:00:00",,,
578,75,6,2025-10-09,1,"08:00:00",,,
607,76,6,2025-10-08,6,"08:00:00",,,
400,68,5,2025-10-02,1,"08:00:00",,shift/luvr/YkchIQNe1pIUSvwwyGVp5uilnXeu6hkTAUB9aSb8.png,
601,76,5,2025-10-01,6,"08:00:00",,shift/luvr/1pIQa68yGJPjQY6Bxlxxzf1DWhjDOS8h7aJbMMfL.jpg,
539,74,5,2025-10-01,4,"08:00:00",,shift/luvr/P4crqbDS1BkBclBEi2xEddffg0V8NfJO3m6gWXLF.jpg,
538,73,5,2025-10-02,2,"08:00:00",,shift/luvr/IX9xGp5HAYRd4mt0vrrZQHOekv8oZDOGes11cCfd.jpg,
629,77,5,2025-10-04,4,"09:00:00",,shift/luvr/tpr8f0FPlwXxUDUIQx4NvKi6Dh10pC4XpIgGQuhr.jpg,
570,75,6,2025-10-01,1,"08:00:00",,,
555,74,5,2025-10-17,4,"08:00:00",,shift/luvr/lqmBPtrovtFleIqj0nSunjRhecLsX9xGa6RQ5QU3.jpg,
462,70,5,2025-10-02,1,10:00:00,,shift/luvr/AUCmOIdNvgmbdBSXLXIcfogS2vpbBCJzlapjzuYj.png,
540,74,5,2025-10-02,4,"08:00:00",,shift/luvr/Vq7CSndCSioyJ0hM7ahJcWjaFpD6IxUTcS8o4ZqP.jpg,
372,67,5,2025-10-05,10,"08:00:00",,shift/luvr/QvjfatCm8GTiqDLfqDa6yWHMRwhfwOJfC3Z1DbRD.jpg,
517,72,5,2025-10-03,1,12:00:00,,shift/luvr/fuNr3j9qMHACKZJH9JSu92i3tnkLh8QXog6n3QxC.png,
604,76,6,2025-10-04,6,"08:00:00",,,
370,67,5,2025-10-03,10,"08:00:00",,shift/luvr/S0ok6wwLfAivNKTlLdgEcoFbBXqR2a25dwYnhBAW.jpg,
577,75,6,2025-10-08,1,"08:00:00",,,
542,74,5,2025-10-04,4,"08:00:00",,shift/luvr/LLzKxxQRe79lJ1kfZM7LhK60SYmOdoyPWntQD8Tn.jpg,
563,74,5,2025-10-25,4,"08:00:00",,shift/luvr/aYE35NuloKAHIzvBUVqVmLQP2ho5OnEptXAuSEXU.jpg,
494,71,5,2025-10-03,6,"09:00:00",,shift/luvr/0c6tym3k0oMJrwFBia1UvGj4CMiOcujR9x18QEK1.png,
602,76,5,2025-10-02,6,"08:00:00",,shift/luvr/HYGolNc27htLLivUcpL4MrujfNtyyVS0UCPyhyTv.jpg,
608,76,6,2025-10-09,6,"08:00:00",,,
557,74,5,2025-10-19,4,"08:00:00",,shift/luvr/W1AdvRpY3KQkatBCbvRgef40lYTbOpFMFsaEGlrT.jpg,
559,74,5,2025-10-21,4,"08:00:00",,shift/luvr/skHcTt2yKMHwEs101k3yao4O82kaB6TimDWDAnaY.jpg,
560,74,5,2025-10-22,4,"08:00:00",,shift/luvr/2Vxbl0QgVP8KiN0tzWjTJiESJJTRZm31Zd0OXlab.jpg,
561,74,5,2025-10-23,4,"08:00:00",,shift/luvr/22mMdhi5ue0DZX7eyLmZ8bfW7JibqPJIxIfr53un.jpg,
579,75,6,2025-10-10,1,"08:00:00",,,
580,75,6,2025-10-11,1,"08:00:00",,,
581,75,6,2025-10-12,1,"08:00:00",,,
582,75,6,2025-10-13,1,"08:00:00",,,
583,75,6,2025-10-14,1,"08:00:00",,,
584,75,6,2025-10-15,1,"08:00:00",,,
585,75,6,2025-10-16,1,"08:00:00",,,
586,75,6,2025-10-17,1,"08:00:00",,,
587,75,6,2025-10-18,1,"08:00:00",,,
590,75,6,2025-10-21,1,"08:00:00",,,
589,75,6,2025-10-20,1,"08:00:00",,,
591,75,6,2025-10-22,1,"08:00:00",,,
592,75,6,2025-10-23,1,"08:00:00",,,
593,75,6,2025-10-24,1,"08:00:00",,,
594,75,6,2025-10-25,1,"08:00:00",,,
595,75,6,2025-10-26,1,"08:00:00",,,
